1_0	3_0	99.07	107	1	0	1	107	1	107	4e-76	  216
1_1	3_1	95.83	48	2	0	1	48	1	48	5e-28	89.7
1_2	3_2	100.00	127	0	0	1	127	1	127	1e-93	  262
1_4	3_3	61.67	60	23	0	1	60	1	60	3e-25	84.7
1_5	3_6	92.00	50	4	0	1	50	1	50	2e-20	70.1
1_6	3_8	95.24	42	2	0	1	42	1	42	4e-26	84.3
1_7	3_9	100.00	102	0	0	1	102	1	102	3e-73	  209
1_7	3_14	26.53	49	36	0	26	74	40	88	2e-05	33.1
1_8	3_10	93.15	73	5	0	1	73	1	73	3e-48	  143
1_9	3_11	100.00	85	0	0	1	85	1	85	3e-61	  177
1_10	3_12	97.12	104	3	0	1	104	1	104	1e-74	  212
1_11	3_13	95.00	80	4	0	1	80	1	80	3e-54	  158
1_12	3_14	89.68	126	13	0	1	126	1	126	1e-84	  239
1_12	3_9	26.53	49	36	0	40	88	26	74	2e-04	30.8
1_13	3_15	99.14	116	1	0	1	116	1	116	4e-85	  240
1_14	3_16	97.79	272	6	0	1	272	1	272	0.0	  559
1_16	3_20	97.73	264	6	0	142	405	1	264	0.0	  548
1_16	3_18	96.45	141	5	0	1	141	1	141	4e-98	  285
1_17	3_21	98.33	60	1	0	1	60	1	60	9e-39	  118
1_18	3_22	95.59	272	12	0	1	272	1	272	0.0	  510
1_19	3_23	96.77	62	2	0	1	62	1	62	6e-42	  126
1_20	3_25	98.36	61	1	0	1	61	1	61	2e-39	  119
1_21	3_26	100.00	108	0	0	1	108	1	108	3e-77	  219
1_22	3_27	98.86	350	4	0	1	350	1	350	0.0	  725
1_24	3_28	97.70	391	9	0	1	391	1	391	0.0	  807
1_25	3_29	98.21	168	3	0	1	168	1	168	1e-124	  344
1_26	3_30	93.94	66	4	0	1	66	1	66	9e-41	  123
1_27	3_31	95.35	86	4	0	1	86	1	86	3e-55	  161
1_28	3_33	97.28	147	4	0	1	147	1	147	3e-105	  293
1_29	3_34	98.73	314	4	0	1	314	1	314	0.0	  655
1_30	3_35	93.59	78	5	0	1	78	1	78	4e-51	  150
1_31	3_36	97.26	73	2	0	1	73	1	73	1e-50	  149
1_32	3_37	97.14	70	2	0	1	70	1	70	3e-49	  145
1_33	3_38	97.06	102	3	0	1	102	1	102	6e-71	  203
1_35	3_39	93.90	853	52	0	1	853	1	853	0.0	 1671
1_36	3_40	95.90	683	26	1	1	681	1	683	0.0	 1350
1_37	3_41	100.00	131	0	0	1	131	1	131	1e-96	  270
1_38	3_42	68.10	116	27	2	1	110	1	112	2e-50	  151
1_39	3_43	98.85	436	5	0	1	436	1	436	0.0	  901
1_40	3_44	100.00	176	0	0	1	176	1	176	6e-134	  369
1_41	3_45	99.77	859	2	0	1	859	1	859	0.0	 1794
1_42	3_46	95.05	101	5	0	1	101	1	101	9e-71	  202
1_43	3_47	91.76	85	7	0	1	85	1	85	2e-56	  168
1_45	3_48	98.47	326	5	0	1	326	1	326	0.0	  674
1_46	3_49	99.86	717	1	0	1	717	1	717	0.0	 1503
1_47	3_50	100.00	250	0	0	1	250	1	250	0.0	  519
1_48	3_51	98.13	267	5	0	1	267	1	267	0.0	  527
1_49	3_52	99.46	184	1	0	1	184	1	184	8e-137	  376
1_50	3_53	96.64	149	5	0	1	149	1	149	1e-98	  277
1_52	3_54	95.00	40	2	0	1	40	49	88	6e-25	82.4
1_53	3_55	100.00	50	0	0	1	50	1	50	3e-33	  103
1_54	3_56	97.78	45	1	0	1	45	1	45	5e-28	89.4
1_55	3_58	98.32	3753	58	1	1	3753	1	3748	0.0	 7574
1_56	3_59	87.94	572	69	0	1	572	1	572	0.0	 1016
1_57	3_60	76.47	153	30	2	1	153	1	147	4e-76	  220
1_58	3_61	94.93	887	41	1	1	883	1	887	0.0	 1660
1_59	3_62	98.92	278	3	0	1	278	1	278	0.0	  570
1_60	3_63	99.53	211	1	0	1	211	1	211	6e-156	  427
1_61	3_64	99.75	400	1	0	1	400	1	400	0.0	  825
1_62	3_65	99.01	406	4	0	1	406	1	406	0.0	  815
1_63	3_66	100.00	114	0	0	1	114	1	114	2e-81	  230
1_64	3_67	99.47	756	4	0	1	756	1	756	0.0	 1556
1_65	3_68	98.80	166	2	0	1	166	1	166	3e-121	  336
1_66	3_69	99.30	143	1	0	69	211	1	143	6e-106	  298
1_66	3_70	93.55	31	2	0	1	31	1	31	2e-14	57.8
1_67	3_71	100.00	86	0	0	1	86	1	86	5e-60	  174
1_68	3_72	100.00	110	0	0	1	110	1	110	3e-77	  219
1_69	3_73	74.60	563	139	2	285	844	1	562	0.0	  885
1_69	3_74	94.21	190	11	0	1	190	1	190	1e-125	  372
1_69	3_75	34.38	96	56	5	8	98	295	388	6e-06	40.8
1_70	3_75	67.46	378	120	1	1	375	1	378	3e-168	  514
1_70	3_74	36.42	151	75	5	306	453	20	152	2e-14	65.9
1_71	3_76	99.28	139	1	0	98	236	1	139	2e-104	  295
1_71	3_77	97.53	81	2	0	1	81	1	81	9e-54	  164
1_72	3_78	99.81	529	1	0	1	529	1	529	0.0	 1100
1_73	3_79	100.00	229	0	0	1	229	1	229	4e-173	  472
1_74	3_80	96.74	92	3	0	1	92	1	92	4e-64	  184
1_75	3_81	92.42	132	10	0	1	132	1	132	6e-91	  256
1_75	3_82	32.50	40	27	0	32	71	29	68	6e-04	29.3
1_76	3_82	97.12	104	3	0	1	104	1	104	1e-73	  209
1_76	3_81	37.50	40	25	0	29	68	32	71	5e-05	32.0
1_77	3_83	99.03	103	1	0	1	103	1	103	3e-72	  206
