2_0	9_0	100.00	107	0	0	1	107	1	107	2e-76	  217
2_1	9_1	100.00	48	0	0	1	48	1	48	5e-30	94.7
2_2	9_2	100.00	127	0	0	1	127	1	127	1e-93	  262
2_3	9_3	100.00	99	0	0	1	99	1	99	1e-73	  209
2_4	9_4	100.00	134	0	0	1	134	1	134	4e-101	  282
2_5	9_5	100.00	50	0	0	1	50	1	50	6e-30	94.7
2_6	9_6	100.00	42	0	0	1	42	1	42	2e-27	87.8
2_7	9_7	100.00	102	0	0	1	102	1	102	3e-73	  209
2_7	9_12	26.53	49	36	0	26	74	40	88	3e-05	32.7
2_8	9_8	100.00	73	0	0	1	73	1	73	2e-51	  151
2_9	9_9	100.00	85	0	0	1	85	1	85	3e-61	  177
2_10	9_10	100.00	104	0	0	1	104	1	104	1e-76	  218
2_11	9_11	100.00	80	0	0	1	80	1	80	2e-57	  167
2_12	9_12	100.00	126	0	0	1	126	1	126	6e-93	  260
2_12	9_7	26.53	49	36	0	40	88	26	74	3e-05	32.7
2_13	9_13	100.00	116	0	0	1	116	1	116	6e-86	  242
2_14	9_14	100.00	271	0	0	1	271	1	271	0.0	  569
2_15	9_15	100.00	204	0	0	1	204	1	204	3e-155	  425
2_16	9_16	100.00	405	0	0	1	405	1	405	0.0	  847
2_17	9_17	100.00	60	0	0	1	60	1	60	5e-39	  118
2_18	9_18	100.00	277	0	0	1	277	1	277	0.0	  550
2_19	9_19	100.00	62	0	0	1	62	1	62	2e-43	  129
2_20	9_20	100.00	86	0	0	1	86	1	86	9e-61	  176
2_21	9_21	100.00	61	0	0	1	61	1	61	1e-39	  120
2_22	9_22	100.00	108	0	0	1	108	1	108	2e-76	  217
2_23	9_23	100.00	350	0	0	1	350	1	350	0.0	  732
2_24	9_24	100.00	391	0	0	1	391	1	391	0.0	  820
2_25	9_25	100.00	168	0	0	1	168	1	168	2e-126	  349
2_26	9_26	100.00	66	0	0	1	66	1	66	9e-44	  131
2_27	9_27	100.00	86	0	0	1	86	1	86	1e-57	  168
2_28	9_28	100.00	147	0	0	1	147	1	147	2e-107	  299
2_29	9_29	100.00	314	0	0	1	314	1	314	0.0	  664
2_30	9_30	100.00	78	0	0	1	78	1	78	2e-54	  159
2_31	9_31	100.00	74	0	0	1	74	1	74	9e-53	  154
2_32	9_32	100.00	70	0	0	1	70	1	70	1e-50	  149
2_33	9_33	100.00	104	0	0	1	104	1	104	2e-74	  211
2_34	9_34	100.00	37	0	0	1	37	1	37	4e-21	71.2
2_35	9_35	100.00	854	0	0	1	854	1	854	0.0	 1780
2_36	9_36	100.00	367	0	0	1	367	1	367	0.0	  757
2_37	9_37	100.00	286	0	0	1	286	1	286	0.0	  585
2_38	9_38	100.00	131	0	0	1	131	1	131	1e-96	  270
2_39	9_39	100.00	81	0	0	1	81	1	81	3e-57	  166
2_40	9_40	100.00	436	0	0	1	436	1	436	0.0	  910
2_41	9_41	100.00	176	0	0	1	176	1	176	6e-134	  369
2_42	9_42	100.00	859	0	0	1	859	1	859	0.0	 1797
2_43	9_43	100.00	101	0	0	1	101	1	101	2e-73	  209
2_44	9_44	100.00	94	0	0	1	94	1	94	3e-69	  198
2_45	9_45	100.00	326	0	0	1	326	1	326	0.0	  682
2_46	9_46	100.00	717	0	0	1	717	1	717	0.0	 1504
2_47	9_47	100.00	250	0	0	1	250	1	250	0.0	  519
2_48	9_48	100.00	267	0	0	1	267	1	267	0.0	  535
2_49	9_49	100.00	184	0	0	1	184	1	184	3e-137	  377
2_50	9_50	100.00	149	0	0	1	149	1	149	1e-102	  287
2_51	9_51	100.00	56	0	0	1	56	1	56	9e-39	  117
2_52	9_52	100.00	50	0	0	1	50	1	50	3e-33	  103
2_53	9_53	100.00	45	0	0	1	45	1	45	2e-28	90.5
2_54	9_54	100.00	200	0	0	1	200	1	200	2e-148	  407
2_55	9_55	100.00	3753	0	0	1	3753	1	3753	0.0	 7713
2_56	9_56	100.00	648	0	0	1	648	1	648	0.0	 1305
2_57	9_57	100.00	153	0	0	1	153	1	153	2e-109	  305
2_58	9_58	100.00	711	0	0	1	711	1	711	0.0	 1470
2_59	9_59	100.00	190	0	0	1	190	1	190	5e-144	  395
2_60	9_60	100.00	278	0	0	1	278	1	278	0.0	  576
2_61	9_61	100.00	211	0	0	1	211	1	211	3e-156	  428
2_62	9_62	100.00	400	0	0	1	400	1	400	0.0	  827
2_63	9_63	100.00	410	0	0	1	410	1	410	0.0	  832
2_64	9_64	100.00	114	0	0	1	114	1	114	2e-81	  230
2_65	9_65	100.00	756	0	0	1	756	1	756	0.0	 1566
2_66	9_66	100.00	166	0	0	1	166	1	166	2e-122	  339
2_67	9_67	100.00	211	0	0	1	211	1	211	7e-159	  435
2_68	9_68	100.00	86	0	0	1	86	1	86	2e-60	  174
2_69	9_69	100.00	110	0	0	1	110	1	110	3e-77	  219
2_70	9_70	100.00	851	0	0	1	851	1	851	0.0	 1767
2_70	9_71	36.00	150	77	7	20	152	307	454	6e-14	67.0
2_71	9_71	100.00	1064	0	0	1	1064	1	1064	0.0	 2189
2_71	9_70	36.00	150	77	7	307	454	20	152	8e-14	67.0
2_72	9_72	100.00	236	0	0	1	236	1	236	0.0	  497
2_73	9_73	100.00	529	0	0	1	529	1	529	0.0	 1102
2_74	9_74	100.00	229	0	0	1	229	1	229	4e-173	  472
2_75	9_75	100.00	92	0	0	1	92	1	92	3e-65	  187
2_76	9_76	100.00	132	0	0	1	132	1	132	6e-98	  274
2_76	9_77	37.50	40	25	0	32	71	29	68	7e-05	32.0
2_77	9_77	100.00	104	0	0	1	104	1	104	6e-77	  218
2_77	9_76	37.50	40	25	0	29	68	32	71	6e-05	32.0
2_78	9_78	100.00	98	0	0	1	98	1	98	1e-69	  199
