3_0	6_0	100.00	107	0	0	1	107	1	107	1e-76	  218
3_1	6_1	100.00	48	0	0	1	48	1	48	1e-29	94.0
3_2	6_2	100.00	127	0	0	1	127	1	127	1e-93	  262
3_3	6_3	98.99	99	1	0	1	99	1	99	1e-72	  207
3_4	6_4	100.00	23	0	0	1	23	1	23	2e-12	49.7
3_5	6_4	99.00	100	1	0	1	100	35	134	7e-74	  211
3_6	6_5	100.00	50	0	0	1	50	1	50	6e-30	94.7
3_7	6_6	100.00	57	0	0	1	57	1	57	8e-41	  123
3_8	6_7	100.00	42	0	0	1	42	1	42	2e-27	87.8
3_9	6_8	100.00	102	0	0	1	102	1	102	3e-73	  209
3_9	6_13	26.53	49	36	0	26	74	40	88	2e-05	33.1
3_10	6_9	100.00	73	0	0	1	73	1	73	1e-51	  151
3_11	6_10	100.00	85	0	0	1	85	1	85	3e-61	  177
3_12	6_11	100.00	104	0	0	1	104	1	104	2e-76	  217
3_13	6_12	100.00	80	0	0	1	80	1	80	9e-58	  167
3_14	6_13	100.00	126	0	0	1	126	1	126	8e-93	  260
3_14	6_8	26.53	49	36	0	40	88	26	74	2e-05	33.1
3_15	6_14	100.00	116	0	0	1	116	1	116	1e-85	  241
3_16	6_15	100.00	272	0	0	1	272	1	272	0.0	  571
3_17	6_16	100.00	38	0	0	1	38	1	38	2e-22	74.3
3_18	6_17	100.00	143	0	0	1	143	1	143	2e-105	  293
3_19	6_18	100.00	69	0	0	1	69	1	69	2e-48	  147
3_20	6_19	99.62	264	1	0	1	264	1	264	0.0	  553
3_21	6_20	100.00	60	0	0	1	60	1	60	1e-39	  120
3_22	6_21	100.00	273	0	0	1	273	1	273	0.0	  538
3_23	6_22	100.00	62	0	0	1	62	1	62	2e-43	  130
3_24	6_23	100.00	86	0	0	1	86	1	86	4e-61	  176
3_25	6_24	100.00	61	0	0	1	61	1	61	1e-39	  120
3_26	6_25	100.00	108	0	0	1	108	1	108	3e-77	  219
3_27	6_26	100.00	350	0	0	1	350	1	350	0.0	  733
3_28	6_27	100.00	391	0	0	1	391	1	391	0.0	  822
3_29	6_28	100.00	168	0	0	1	168	1	168	1e-126	  349
3_30	6_29	100.00	66	0	0	1	66	1	66	6e-44	  131
3_31	6_30	100.00	86	0	0	1	86	1	86	8e-58	  168
3_32	6_31	100.00	103	0	0	1	103	1	103	2e-77	  219
3_33	6_32	100.00	147	0	0	1	147	1	147	1e-107	  300
3_34	6_33	100.00	314	0	0	1	314	1	314	0.0	  663
3_35	6_34	100.00	78	0	0	1	78	1	78	2e-54	  159
3_36	6_35	100.00	74	0	0	1	74	1	74	8e-53	  154
3_37	6_36	100.00	70	0	0	1	70	1	70	2e-50	  148
3_38	6_37	100.00	102	0	0	1	102	1	102	2e-72	  206
3_39	6_38	100.00	854	0	0	1	854	1	854	0.0	 1779
3_40	6_39	100.00	683	0	0	1	683	1	683	0.0	 1411
3_41	6_40	100.00	131	0	0	1	131	1	131	1e-96	  270
3_42	6_41	100.00	112	0	0	1	112	1	112	1e-81	  231
3_43	6_42	100.00	436	0	0	1	436	1	436	0.0	  910
3_44	6_43	100.00	176	0	0	1	176	1	176	6e-134	  369
3_45	6_44	100.00	859	0	0	1	859	1	859	0.0	 1797
3_46	6_45	100.00	101	0	0	1	101	1	101	1e-73	  209
3_47	6_46	100.00	94	0	0	1	94	1	94	2e-69	  198
3_48	6_47	100.00	326	0	0	1	326	1	326	0.0	  682
3_49	6_48	100.00	717	0	0	1	717	1	717	0.0	 1504
3_50	6_49	100.00	250	0	0	1	250	1	250	0.0	  519
3_51	6_50	100.00	267	0	0	1	267	1	267	0.0	  535
3_52	6_51	100.00	184	0	0	1	184	1	184	3e-137	  377
3_53	6_52	100.00	149	0	0	1	149	1	149	1e-102	  287
3_54	6_53	100.00	88	0	0	1	88	1	88	6e-64	  184
3_55	6_54	100.00	50	0	0	1	50	1	50	3e-33	  103
3_56	6_55	100.00	45	0	0	1	45	1	45	2e-28	90.5
3_57	6_56	100.00	76	0	0	1	76	1	76	9e-53	  154
3_58	6_57	100.00	3748	0	0	1	3748	1	3748	0.0	 7703
3_59	6_58	99.48	572	3	0	1	572	1	572	0.0	 1152
3_60	6_59	100.00	147	0	0	1	147	1	147	4e-105	  293
3_61	6_60	99.86	715	1	0	173	887	1	715	0.0	 1471
3_61	6_61	98.14	161	3	0	1	161	1	161	2e-110	  333
3_62	6_62	100.00	278	0	0	1	278	1	278	0.0	  578
3_63	6_63	100.00	211	0	0	1	211	1	211	2e-156	  428
3_64	6_64	100.00	400	0	0	1	400	1	400	0.0	  826
3_65	6_65	100.00	406	0	0	1	406	1	406	0.0	  824
3_66	6_66	100.00	114	0	0	1	114	1	114	2e-81	  230
3_67	6_67	100.00	756	0	0	1	756	1	756	0.0	 1564
3_68	6_68	100.00	166	0	0	1	166	1	166	3e-122	  338
3_69	6_69	100.00	143	0	0	1	143	69	211	2e-106	  298
3_70	6_69	100.00	31	0	0	1	31	1	31	5e-16	60.1
3_71	6_70	100.00	86	0	0	1	86	1	86	5e-60	  174
3_72	6_71	100.00	110	0	0	1	110	1	110	3e-77	  219
3_73	6_72	99.64	562	2	0	1	562	285	846	0.0	 1152
3_74	6_72	100.00	190	0	0	1	190	1	190	1e-131	  385
3_74	6_73	32.43	111	68	5	4	109	291	399	6e-08	43.5
3_75	6_73	100.00	905	0	0	1	905	1	905	0.0	 1847
3_75	6_72	32.43	111	68	5	291	399	4	109	2e-06	42.7
3_76	6_74	100.00	139	0	0	1	139	98	236	1e-105	  297
3_77	6_74	97.53	81	2	0	1	81	1	81	4e-54	  164
3_78	6_75	100.00	529	0	0	1	529	1	529	0.0	 1102
3_79	6_76	100.00	229	0	0	1	229	1	229	4e-173	  472
3_80	6_77	100.00	92	0	0	1	92	1	92	2e-65	  187
3_81	6_78	100.00	132	0	0	1	132	1	132	7e-98	  273
3_81	6_79	37.50	40	25	0	32	71	29	68	7e-05	32.0
3_82	6_79	100.00	104	0	0	1	104	1	104	1e-76	  217
3_82	6_78	37.50	40	25	0	29	68	32	71	5e-05	32.0
3_83	6_80	100.00	103	0	0	1	103	1	103	8e-73	  207
