8_0	6_0	98.13	107	2	0	1	107	1	107	1e-75	  215
8_1	6_1	97.92	48	1	0	1	48	1	48	5e-29	92.4
8_2	6_2	99.21	127	1	0	1	127	1	127	7e-93	  260
8_3	6_3	87.88	99	12	0	1	99	1	99	2e-63	  184
8_4	6_4	100.00	134	0	0	1	134	1	134	4e-101	  282
8_5	6_5	100.00	50	0	0	1	50	1	50	6e-30	94.7
8_6	6_7	95.24	42	2	0	1	42	1	42	9e-26	83.6
8_7	6_8	100.00	102	0	0	1	102	1	102	3e-73	  209
8_7	6_13	26.53	49	36	0	26	74	40	88	2e-05	33.1
8_8	6_9	98.63	73	1	0	1	73	1	73	4e-51	  150
8_10	6_10	98.82	85	1	0	1	85	1	85	1e-60	  175
8_11	6_11	98.08	104	2	0	1	104	1	104	6e-75	  213
8_12	6_12	97.50	80	2	0	1	80	1	80	1e-56	  164
8_13	6_13	96.83	126	4	0	1	126	1	126	2e-89	  251
8_13	6_8	26.53	49	36	0	40	88	26	74	3e-05	32.7
8_14	6_14	96.55	116	4	0	1	116	1	116	1e-83	  236
8_16	6_15	99.26	272	2	0	1	272	1	272	0.0	  569
8_17	6_16	100.00	38	0	0	1	38	1	38	2e-22	74.3
8_18	6_17	99.30	143	1	0	1	143	1	143	7e-105	  292
8_19	6_18	100.00	186	0	0	1	186	1	186	8e-141	  387
8_20	6_19	97.73	264	6	0	1	264	1	264	0.0	  546
8_21	6_20	95.00	60	3	0	1	60	1	60	4e-38	  116
8_22	6_21	96.70	273	9	0	1	273	1	273	0.0	  520
8_23	6_22	98.39	62	1	0	1	62	1	62	1e-42	  128
8_24	6_24	95.08	61	3	0	1	61	1	61	1e-37	  115
8_25	6_25	99.07	108	1	0	1	108	1	108	9e-77	  218
8_26	6_26	99.14	350	3	0	1	350	1	350	0.0	  727
8_27	6_27	100.00	391	0	0	1	391	1	391	0.0	  822
8_28	6_28	100.00	168	0	0	1	168	1	168	1e-126	  349
8_29	6_29	100.00	66	0	0	1	66	1	66	6e-44	  131
8_30	6_30	100.00	86	0	0	1	86	1	86	8e-58	  168
8_31	6_31	100.00	103	0	0	24	126	1	103	5e-78	  222
8_32	6_32	100.00	147	0	0	1	147	1	147	1e-107	  300
8_33	6_33	99.36	314	2	0	1	314	1	314	0.0	  658
8_34	6_34	98.72	78	1	0	1	78	1	78	3e-53	  156
8_35	6_35	95.95	74	3	0	1	74	1	74	8e-51	  149
8_36	6_36	95.71	70	3	0	1	70	1	70	3e-48	  143
8_37	6_37	97.06	102	3	0	1	102	1	102	4e-71	  203
8_38	6_38	99.88	854	1	0	1	854	1	854	0.0	 1778
8_39	6_39	100.00	683	0	0	1	683	1	683	0.0	 1411
8_40	6_40	99.24	131	1	0	1	131	1	131	6e-96	  268
8_41	6_41	65.18	112	36	1	1	109	1	112	1e-48	  147
8_42	6_42	98.54	206	3	0	1	206	231	436	2e-151	  424
8_43	6_43	100.00	176	0	0	1	176	1	176	6e-134	  369
8_44	6_44	99.53	859	4	0	1	859	1	859	0.0	 1791
8_45	6_45	100.00	101	0	0	1	101	1	101	1e-73	  209
8_46	6_46	100.00	94	0	0	1	94	1	94	2e-69	  198
8_47	6_47	99.69	326	1	0	1	326	1	326	0.0	  680
8_48	6_48	99.72	717	2	0	1	717	1	717	0.0	 1499
8_49	6_49	99.60	250	1	0	1	250	1	250	0.0	  518
8_50	6_50	98.13	267	5	0	1	267	1	267	0.0	  528
8_51	6_51	99.46	184	1	0	1	184	1	184	8e-137	  376
8_52	6_52	96.64	149	5	0	1	149	1	149	6e-66	  194
8_53	6_54	100.00	50	0	0	1	50	1	50	3e-33	  103
8_54	6_55	97.78	45	1	0	1	45	1	45	3e-27	87.4
8_55	6_56	100.00	76	0	0	1	76	1	76	9e-53	  154
8_56	6_57	98.43	3753	54	1	1	3753	1	3748	0.0	 7591
8_57	6_58	87.67	649	80	0	1	649	1	649	0.0	 1148
8_58	6_59	98.64	147	2	0	1	147	1	147	2e-103	  288
