1_0	4_0	98.13	107	2	0	1	107	1	107	1e-75	  215
1_1	4_1	95.83	48	2	0	1	48	1	48	5e-28	89.7
1_2	4_3	100.00	127	0	0	1	127	1	127	2e-93	  262
1_3	4_4	99.39	164	1	0	1	164	1	164	5e-124	  342
1_3	4_25	29.57	115	68	2	26	127	34	148	3e-13	56.2
1_3	4_46	30.53	95	62	3	27	119	38	130	4e-07	39.7
1_4	4_5	100.00	61	0	0	1	61	1	61	1e-43	  130
1_5	4_6	96.00	50	2	0	1	50	1	50	2e-21	73.2
1_6	4_8	100.00	42	0	0	1	42	1	42	4e-27	87.0
1_7	4_9	100.00	102	0	0	1	102	1	102	3e-73	  209
1_7	4_14	26.53	49	36	0	26	74	40	88	1e-04	30.8
1_8	4_10	100.00	73	0	0	1	73	1	73	3e-51	  150
1_9	4_11	100.00	85	0	0	1	85	1	85	4e-61	  177
1_10	4_12	99.04	104	1	0	1	104	1	104	9e-76	  215
1_11	4_13	100.00	80	0	0	1	80	1	80	2e-57	  167
1_12	4_14	100.00	126	0	0	1	126	1	126	6e-94	  263
1_12	4_9	26.53	49	36	0	40	88	26	74	2e-04	30.8
1_13	4_15	100.00	116	0	0	1	116	1	116	1e-85	  241
1_14	4_16	100.00	272	0	0	1	272	1	272	0.0	  571
1_15	4_17	100.00	193	0	0	1	193	1	193	1e-146	  402
1_16	4_18	99.75	405	1	0	1	405	1	405	0.0	  847
1_17	4_19	98.33	60	1	0	1	60	1	60	5e-39	  118
1_18	4_20	98.90	273	3	0	1	273	1	273	0.0	  529
1_19	4_21	100.00	62	0	0	1	62	1	62	2e-43	  130
1_20	4_22	100.00	61	0	0	1	61	1	61	1e-39	  120
1_21	4_23	100.00	108	0	0	1	108	1	108	3e-77	  219
1_22	4_24	99.14	350	3	0	1	350	1	350	0.0	  728
1_23	4_25	99.37	158	1	0	1	158	1	158	5e-119	  329
1_23	4_4	30.43	115	67	2	34	148	26	127	3e-13	56.2
1_23	4_46	29.75	121	84	1	25	145	28	147	2e-09	45.4
1_24	4_26	100.00	391	0	0	1	391	1	391	0.0	  820
1_25	4_27	100.00	168	0	0	1	168	1	168	2e-126	  349
1_26	4_28	100.00	66	0	0	1	66	1	66	1e-43	  131
1_27	4_29	100.00	86	0	0	1	86	1	86	1e-57	  168
1_28	4_30	100.00	147	0	0	1	147	1	147	4e-107	  298
1_29	4_31	100.00	314	0	0	1	314	1	314	0.0	  662
1_30	4_32	100.00	78	0	0	1	78	1	78	5e-54	  158
1_31	4_33	100.00	74	0	0	1	74	1	74	7e-53	  154
1_32	4_34	100.00	70	0	0	1	70	1	70	1e-50	  149
1_33	4_35	100.00	104	0	0	1	104	1	104	2e-74	  211
1_34	4_36	100.00	37	0	0	1	37	1	37	4e-21	71.2
1_35	4_37	97.66	854	20	0	1	854	1	854	0.0	 1748
1_36	4_38	100.00	681	0	0	1	681	1	681	0.0	 1407
1_37	4_39	100.00	131	0	0	1	131	1	131	1e-96	  270
1_38	4_40	99.09	110	1	0	1	110	1	110	2e-79	  225
1_39	4_41	99.77	436	1	0	1	436	1	436	0.0	  909
1_40	4_42	99.43	176	1	0	1	176	1	176	4e-133	  366
1_41	4_43	100.00	859	0	0	1	859	1	859	0.0	 1798
1_42	4_44	100.00	101	0	0	1	101	1	101	1e-73	  209
1_43	4_45	100.00	156	0	0	1	156	1	156	1e-117	  325
1_44	4_46	100.00	165	0	0	1	165	1	165	1e-124	  344
1_44	4_25	29.75	121	84	1	28	147	25	145	3e-09	45.4
1_44	4_4	30.53	95	62	3	38	130	27	119	6e-07	38.9
1_45	4_47	100.00	326	0	0	1	326	1	326	0.0	  682
1_46	4_48	100.00	717	0	0	1	717	1	717	0.0	 1504
1_47	4_49	100.00	250	0	0	1	250	1	250	0.0	  519
1_48	4_50	100.00	267	0	0	1	267	1	267	0.0	  535
1_49	4_51	100.00	184	0	0	1	184	1	184	3e-137	  377
1_50	4_52	100.00	149	0	0	1	149	1	149	3e-103	  288
1_51	4_4	51.83	164	78	1	1	164	1	163	1e-55	  168
1_51	4_25	37.23	137	71	4	29	165	36	157	1e-18	71.6
1_51	4_46	29.73	74	51	1	27	100	37	109	6e-04	30.4
1_52	4_53	97.50	40	1	0	1	40	49	88	2e-25	84.0
1_53	4_54	100.00	50	0	0	1	50	1	50	3e-33	  103
1_54	4_55	100.00	45	0	0	1	45	1	45	2e-28	90.9
1_55	4_57	98.08	3753	67	1	1	3753	1	3748	0.0	 7554
1_56	4_58	100.00	654	0	0	1	654	1	654	0.0	 1315
1_57	4_59	100.00	153	0	0	1	153	1	153	1e-109	  305
1_58	4_60	99.86	711	1	0	173	883	1	711	0.0	 1465
1_58	4_61	96.89	161	5	0	1	161	1	161	2e-109	  330
1_59	4_62	97.84	278	6	0	1	278	1	278	0.0	  565
1_60	4_63	100.00	211	0	0	1	211	1	211	3e-156	  428
1_61	4_64	100.00	400	0	0	1	400	1	400	0.0	  826
1_62	4_65	99.75	406	1	0	1	406	1	406	0.0	  822
1_63	4_66	100.00	114	0	0	1	114	1	114	2e-81	  230
1_64	4_67	99.34	756	5	0	1	756	1	756	0.0	 1552
1_65	4_68	98.80	166	2	0	1	166	1	166	4e-121	  335
1_66	4_69	96.21	211	8	0	1	211	1	211	1e-154	  424
1_67	4_70	98.84	86	1	0	1	86	1	86	5e-59	  171
1_68	4_71	98.18	110	2	0	1	110	1	110	3e-76	  217
1_69	4_73	73.56	174	42	1	1	170	1	174	2e-76	  252
1_69	4_74	35.57	149	81	5	20	153	306	454	2e-14	68.9
1_70	4_74	100.00	1063	0	0	1	1063	1	1063	0.0	 2192
1_70	4_73	36.60	153	78	7	306	456	20	155	2e-14	68.2
1_71	4_75	100.00	236	0	0	1	236	1	236	0.0	  497
1_72	4_76	100.00	529	0	0	1	529	1	529	0.0	 1102
1_73	4_77	100.00	229	0	0	1	229	1	229	4e-173	  472
1_74	4_78	100.00	92	0	0	1	92	1	92	3e-65	  187
1_75	4_79	96.97	132	4	0	1	132	1	132	1e-96	  270
1_75	4_80	32.50	40	27	0	32	71	29	68	6e-04	29.3
1_76	4_80	100.00	104	0	0	1	104	1	104	2e-76	  217
1_76	4_79	35.00	40	26	0	29	68	32	71	4e-04	29.6
1_77	4_81	100.00	103	0	0	1	103	1	103	6e-73	  208
