7_0	10_0	98.13	107	2	0	1	107	1	107	1e-75	  215
7_1	10_1	97.92	48	1	0	1	48	1	48	5e-29	92.4
7_2	10_2	99.21	127	1	0	1	127	1	127	7e-93	  260
7_3	10_3	87.88	99	12	0	1	99	1	99	2e-63	  184
7_4	10_4	100.00	134	0	0	1	134	1	134	4e-101	  282
7_5	10_5	100.00	50	0	0	1	50	1	50	6e-30	94.7
7_7	10_6	97.62	42	1	0	1	42	1	42	9e-27	86.3
7_8	10_7	100.00	102	0	0	1	102	1	102	3e-73	  209
7_8	10_12	26.53	49	36	0	26	74	40	88	3e-05	32.7
7_9	10_8	98.63	73	1	0	1	73	1	73	6e-51	  150
7_10	10_9	100.00	85	0	0	1	85	1	85	3e-61	  177
7_11	10_10	99.04	104	1	0	1	104	1	104	5e-76	  216
7_12	10_11	95.00	80	4	0	1	80	1	80	5e-54	  158
7_13	10_12	92.86	126	9	0	1	126	1	126	6e-87	  245
7_13	10_7	26.53	49	36	0	40	88	26	74	2e-05	33.1
7_14	10_13	97.41	116	3	0	1	116	1	116	7e-84	  237
7_15	10_14	97.42	271	7	0	1	271	1	271	0.0	  556
7_17	10_16	98.58	141	2	0	1	141	1	141	2e-99	  288
7_18	10_15	33.82	68	45	0	90	157	62	129	1e-07	42.0
7_19	10_16	98.11	264	5	0	1	264	142	405	0.0	  551
7_20	10_17	95.00	60	3	0	1	60	1	60	2e-36	  112
7_21	10_18	88.41	276	28	1	1	272	1	276	4e-172	  474
7_22	10_19	96.77	62	2	0	1	62	1	62	5e-42	  126
7_23	10_20	96.51	86	3	0	1	86	1	86	2e-59	  172
7_24	10_21	98.36	61	1	0	1	61	1	61	2e-39	  119
7_25	10_22	87.96	108	13	0	1	108	1	108	5e-68	  196
7_26	10_23	97.71	350	8	0	1	350	1	350	0.0	  719
7_27	10_24	98.72	391	5	0	1	391	1	391	0.0	  811
7_28	10_25	98.21	168	3	0	1	168	1	168	1e-124	  344
7_29	10_26	95.45	66	3	0	1	66	1	66	2e-42	  127
7_30	10_27	96.51	86	3	0	1	86	1	86	2e-55	  162
7_32	10_28	99.32	147	1	0	1	147	1	147	4e-107	  298
7_33	10_29	96.82	314	10	0	1	314	1	314	0.0	  643
7_34	10_30	96.15	78	3	0	1	78	1	78	3e-52	  153
7_35	10_31	93.15	73	5	0	1	73	1	73	4e-47	  140
7_36	10_32	97.14	70	2	0	1	70	1	70	3e-49	  145
7_37	10_33	97.06	102	3	0	1	102	1	102	6e-71	  203
7_38	10_35	93.43	853	56	0	1	853	1	853	0.0	 1662
7_39	10_36	96.34	683	23	1	1	683	1	681	0.0	 1359
7_40	10_37	100.00	131	0	0	1	131	1	131	1e-96	  270
7_41	10_38	67.24	116	28	2	1	112	1	110	5e-49	  147
7_42	10_39	100.00	74	0	0	1	74	1	74	1e-50	  159
7_43	10_39	98.34	361	6	0	1	361	76	436	0.0	  742
7_44	10_40	100.00	176	0	0	1	176	1	176	6e-134	  369
7_45	10_41	99.65	859	3	0	1	859	1	859	0.0	 1792
7_46	10_42	98.02	101	2	0	1	101	1	101	1e-72	  207
7_47	10_43	98.92	93	1	0	1	93	1	93	2e-67	  193
7_48	10_44	99.69	326	1	0	1	326	1	326	0.0	  681
7_49	10_45	99.86	717	1	0	1	717	1	717	0.0	 1503
7_50	10_46	99.60	250	1	0	1	250	1	250	0.0	  518
7_51	10_47	100.00	267	0	0	1	267	1	267	0.0	  535
7_52	10_48	99.46	184	1	0	1	184	1	184	8e-137	  376
7_53	10_49	97.99	149	3	0	1	149	1	149	1e-99	  279
7_54	10_50	94.64	56	3	0	33	88	1	56	6e-37	  114
7_55	10_51	100.00	50	0	0	1	50	1	50	3e-33	  103
7_56	10_52	100.00	45	0	0	1	45	1	45	2e-28	90.5
7_58	10_54	98.69	3601	42	1	153	3748	1	3601	0.0	 7313
7_58	10_55	98.63	73	1	0	1	73	1	73	1e-43	  149
7_59	10_56	96.77	651	18	1	1	651	1	648	0.0	 1263
7_60	10_57	77.12	153	29	2	1	147	1	153	9e-77	  221
7_61	10_58	94.13	715	38	1	173	887	1	711	0.0	 1281
7_61	10_59	96.89	161	5	0	1	161	1	161	4e-109	  329
7_62	10_60	98.92	278	3	0	1	278	1	278	0.0	  571
7_63	10_61	99.53	211	1	0	1	211	1	211	6e-156	  427
7_64	10_62	99.50	400	2	0	1	400	1	400	0.0	  823
7_65	10_63	98.29	410	3	1	1	406	1	410	0.0	  810
7_66	10_64	100.00	114	0	0	1	114	1	114	2e-81	  230
7_67	10_65	99.60	756	3	0	1	756	1	756	0.0	 1558
7_68	10_66	96.99	166	5	0	1	166	1	166	3e-119	  330
7_69	10_67	99.53	211	1	0	1	211	1	211	2e-158	  434
7_70	10_68	97.67	86	2	0	1	86	1	86	6e-58	  168
7_71	10_69	96.36	110	4	0	1	110	1	110	6e-75	  213
7_73	10_70	80.00	140	28	0	1	140	1	140	1e-74	  233
7_73	10_71	35.25	139	69	5	20	140	307	442	2e-12	56.2
7_74	10_71	67.20	378	122	1	1	378	1	376	3e-169	  517
7_74	10_70	31.48	108	67	5	291	396	4	106	2e-05	39.3
7_75	10_72	98.73	236	3	0	1	236	1	236	3e-180	  491
7_76	10_73	99.81	529	1	0	1	529	1	529	0.0	 1100
7_77	10_74	100.00	229	0	0	1	229	1	229	4e-173	  472
7_78	10_75	95.65	92	4	0	1	92	1	92	4e-63	  182
7_79	10_76	96.21	132	5	0	1	132	1	132	6e-94	  263
7_79	10_77	37.50	40	25	0	32	71	29	68	4e-05	32.3
7_80	10_77	92.31	104	8	0	1	104	1	104	4e-70	  201
7_80	10_76	37.50	40	25	0	29	68	32	71	8e-05	31.6
7_81	10_78	100.00	92	0	0	1	92	1	92	1e-64	  187
